ReadableTime,RelativeTime(s),engine_power,Force_1,Force_2,Torque,engine_force,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4
20:27:59.924,19.978,0.318109,-0.174512,-0.273177,-37.184082,0.220145,-3.810000,30.750000,58.000000,17.000000,-20.000000,-13.000000,1445.000000,4.000000,14.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.033,20.087,0.318109,-0.075848,-0.174512,-47.050506,0.220145,-3.810000,30.750000,58.000000,17.000000,-20.000000,-13.000000,1445.000000,4.000000,14.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.141,20.195,0.269079,-0.075848,-0.174512,-37.184082,0.121480,13.110000,138.000000,89.000000,27.000000,-9.000000,2.000000,2215.000000,7.000000,22.100000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.251,20.305,0.269079,0.022816,-0.174512,-27.317659,0.121480,13.110000,138.000000,89.000000,27.000000,-9.000000,2.000000,2215.000000,7.000000,22.100000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.364,20.418,0.681347,-0.075848,-0.273177,-37.184082,0.220145,39.510000,342.750000,124.000000,37.000000,3.000000,19.000000,3095.000000,9.000000,31.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.470,20.524,0.681347,0.121480,-0.174512,-47.050506,0.220145,39.510000,342.750000,124.000000,37.000000,3.000000,19.000000,3095.000000,9.000000,31.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.581,20.635,0.092451,-0.174512,-0.273177,-37.184082,0.022816,77.790000,657.750000,162.000000,49.000000,17.000000,37.000000,4052.000000,12.000000,40.500000,10.000000,11.000000,12.000000,27.210000,27.590000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.690,20.744,1.291813,-0.075848,-0.174512,-37.184082,0.318809,77.790000,657.750000,162.000000,49.000000,17.000000,37.000000,4052.000000,12.000000,40.500000,10.000000,11.000000,12.000000,27.210000,27.590000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.798,20.852,0.612990,-0.075848,-0.273177,-37.184082,0.121480,128.160000,1104.000000,202.000000,61.000000,31.000000,56.000000,5046.000000,15.000000,50.500000,10.000000,11.000000,12.000000,27.210000,27.590000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:00.910,20.964,1.110849,-0.371841,-0.569169,-56.916929,0.220145,128.160000,1104.000000,202.000000,61.000000,31.000000,56.000000,5046.000000,15.000000,50.500000,10.000000,11.000000,12.000000,27.210000,27.590000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:01.017,21.071,1.329233,-0.371841,-0.569169,-56.916929,0.220145,107.190000,1622.000000,242.000000,72.000000,45.000000,75.000000,6038.000000,18.000000,60.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:01.125,21.179,1.924968,-0.075848,-0.273177,-56.916929,0.318809,107.190000,1622.000000,242.000000,72.000000,45.000000,75.000000,6038.000000,18.000000,60.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:01.237,21.291,1.538590,-0.075848,-0.273177,-47.050506,0.220145,62.750000,2238.000000,280.000000,84.000000,58.000000,-163.000000,6989.000000,21.000000,69.900002,10.000000,11.000000,12.000000,27.210000,27.590000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:01.348,21.402,5.306045,-0.174512,-0.273177,-47.050506,0.713466,45.750000,2582.750000,298.000000,89.000000,64.000000,-155.000000,7437.000000,22.000000,74.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:01.455,21.509,2.370981,-0.075848,-0.273177,-37.184082,0.318809,45.750000,2582.750000,298.000000,89.000000,64.000000,-155.000000,7437.000000,22.000000,74.400002,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:01.563,21.617,1.817514,-0.075848,-0.273177,-37.184082,0.220145,18.960000,3230.750000,330.000000,99.000000,76.000000,-139.000000,8256.000000,25.000000,82.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:01.677,21.731,1.817514,-0.075848,-0.273177,-47.050506,0.220145,18.960000,3230.750000,330.000000,99.000000,76.000000,-139.000000,8256.000000,25.000000,82.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:01.784,21.838,1.969193,-0.075848,-0.273177,-37.184082,0.220145,2.000000,3825.750000,358.000000,107.000000,85.000000,-126.000000,8945.000000,25.500000,89.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:01.893,21.947,1.086642,-0.174512,-0.273177,-37.184082,0.121480,2.000000,3825.750000,358.000000,107.000000,85.000000,-126.000000,8945.000000,25.500000,89.500000,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:02.002,22.056,2.086310,-0.075848,-0.273177,-56.916929,0.220145,-7.360000,4272.000000,379.000000,114.000000,-163.000000,-116.000000,9477.000000,25.500000,94.800003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.110,22.164,3.021351,-0.075848,-0.174512,-47.050506,0.318809,-7.360000,4272.000000,379.000000,114.000000,-163.000000,-116.000000,9477.000000,25.500000,94.800003,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:02.220,22.274,1.194152,-0.075848,-0.273177,-37.184082,0.121480,-12.000000,4674.000000,393.000000,118.000000,-158.000000,-109.000000,9830.000000,25.500000,98.300003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.331,22.385,2.164021,-0.174512,-0.174512,-47.050506,0.220145,-12.000000,4674.000000,393.000000,118.000000,-158.000000,-109.000000,9830.000000,25.500000,98.300003,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.438,22.492,3.185219,-0.075848,-0.273177,-37.184082,0.318809,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9991.000000,25.500000,99.900002,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.553,22.607,2.199464,-0.075848,-0.174512,-37.184082,0.220145,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9991.000000,25.500000,99.900002,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.663,22.717,2.190879,-0.075848,-0.174512,-37.184082,0.220145,-13.410000,4742.750000,398.000000,119.000000,-157.000000,-107.000000,9952.000000,25.500000,99.500000,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.768,22.822,2.190879,-0.075848,-0.273177,-47.050506,0.220145,-13.410000,4742.750000,398.000000,119.000000,-157.000000,-107.000000,9952.000000,25.500000,99.500000,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.876,22.930,0.224944,-0.075848,-0.174512,-27.317659,0.022816,-12.490000,4674.000000,395.000000,118.000000,-158.000000,-109.000000,9859.000000,25.500000,98.599998,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:02.985,23.039,2.097317,-0.075848,-0.174512,-37.184082,0.220145,-8.010000,4337.750000,381.000000,114.000000,-163.000000,-115.000000,9527.000000,25.500000,95.300003,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.096,23.150,2.097317,-0.075848,-0.174512,-37.184082,0.220145,-8.010000,4337.750000,381.000000,114.000000,-163.000000,-115.000000,9527.000000,25.500000,95.300003,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.207,23.261,1.984603,-0.075848,-0.174512,-37.184082,0.220145,1.110000,3888.000000,361.000000,108.000000,86.000000,-125.000000,9015.000000,25.500000,90.199997,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.316,23.370,2.874061,0.022816,-0.174512,-27.317659,0.318809,1.110000,3888.000000,361.000000,108.000000,86.000000,-125.000000,9015.000000,25.500000,90.199997,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.423,23.477,1.836666,-0.075848,-0.273177,-37.184082,0.220145,16.560000,3288.000000,334.000000,100.000000,77.000000,-137.000000,8343.000000,25.000000,83.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.537,23.591,1.836666,-0.075848,-0.174512,-47.050506,0.220145,16.560000,3288.000000,334.000000,100.000000,77.000000,-137.000000,8343.000000,25.000000,83.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.641,23.695,1.659450,0.121480,-0.075848,-27.317659,0.220145,42.590000,2634.000000,302.000000,90.000000,66.000000,-153.000000,7538.000000,23.000000,75.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.752,23.806,1.659450,-0.075848,-0.273177,-27.317659,0.220145,42.590000,2634.000000,302.000000,90.000000,66.000000,-153.000000,7538.000000,23.000000,75.400002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.862,23.916,1.459999,0.022816,-0.174512,-37.184082,0.220145,77.790000,2006.750000,266.000000,80.000000,53.000000,86.000000,6632.000000,20.000000,66.300003,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:03.970,24.024,2.114340,-0.075848,-0.174512,-27.317659,0.318809,77.790000,2006.750000,266.000000,80.000000,53.000000,86.000000,6632.000000,20.000000,66.300003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:04.081,24.135,1.804458,0.022816,-0.174512,-27.317659,0.318809,128.160000,1425.750000,227.000000,68.000000,39.000000,68.000000,5660.000000,17.000000,56.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:04.188,24.242,1.136386,-0.075848,-0.174512,-27.317659,0.220145,155.990000,1137.750000,207.000000,62.000000,32.000000,58.000000,5162.000000,15.000000,51.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:04.298,24.352,1.136386,-0.075848,-0.174512,-27.317659,0.220145,155.990000,1137.750000,207.000000,62.000000,32.000000,58.000000,5162.000000,15.000000,51.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:04.407,24.461,0.917122,-0.075848,-0.174512,-27.317659,0.220145,83.760000,710.750000,167.000000,50.000000,18.000000,39.000000,4166.000000,12.000000,41.700001,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:04.516,24.570,0.917122,-0.075848,-0.174512,-37.184082,0.220145,83.760000,710.750000,167.000000,50.000000,18.000000,39.000000,4166.000000,12.000000,41.700001,10.000000,11.000000,12.000000,27.210000,27.580000,27.930000,20.000000,21.000000,22.000000,23.000000
20:28:04.627,24.681,0.705123,-0.075848,-0.174512,-27.317659,0.220145,44.160000,381.750000,128.000000,38.000000,5.000000,21.000000,3203.000000,10.000000,32.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:04.739,24.793,0.705123,0.022816,-0.174512,-27.317659,0.220145,44.160000,381.750000,128.000000,38.000000,5.000000,21.000000,3203.000000,10.000000,32.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:04.845,24.899,0.508974,-0.075848,-0.174512,-27.317659,0.220145,15.390000,164.000000,93.000000,28.000000,-8.000000,4.000000,2312.000000,7.000000,23.100000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:04.953,25.007,0.737086,0.022816,-0.174512,-27.317659,0.318809,15.390000,164.000000,93.000000,28.000000,-8.000000,4.000000,2312.000000,7.000000,23.100000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.065,25.119,0.185622,-0.075848,-0.174512,-37.184082,0.121480,-2.250000,38.000000,61.000000,18.000000,-19.000000,-11.000000,1528.000000,5.000000,15.300000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.174,25.228,0.336381,-0.075848,-0.174512,-27.317659,0.220145,-2.250000,38.000000,61.000000,18.000000,-19.000000,-11.000000,1528.000000,5.000000,15.300000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.282,25.336,0.194168,0.022816,-0.273177,-17.451236,0.220145,-12.000000,-9.250000,36.000000,11.000000,-28.000000,-23.000000,882.000000,3.000000,8.800000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.392,25.446,0.194168,-0.371841,-0.273177,-27.317659,0.220145,-12.000000,-9.250000,36.000000,11.000000,-28.000000,-23.000000,882.000000,3.000000,8.800000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.504,25.558,0.167407,-0.075848,-0.174512,-27.317659,0.417473,-16.290000,-18.000000,16.000000,5.000000,-34.000000,-32.000000,401.000000,1.000000,4.000000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.610,25.664,0.050193,-0.075848,-0.174512,-27.317659,0.220145,-17.250000,-18.000000,9.000000,3.000000,-37.000000,-36.000000,228.000000,1.000000,2.300000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.724,25.778,0.072688,-0.075848,-0.174512,-17.451236,0.318809,-17.250000,-18.000000,9.000000,3.000000,-37.000000,-36.000000,228.000000,1.000000,2.300000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.832,25.886,0.016600,-0.174512,-0.273177,-27.317659,0.614801,-17.890000,-18.000000,1.000000,0.000000,-40.000000,-39.000000,27.000000,0.000000,0.300000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:05.938,25.992,0.016600,-0.075848,-0.174512,-37.184082,0.614801,-17.890000,-18.000000,1.000000,0.000000,-40.000000,-39.000000,27.000000,0.000000,0.300000,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.048,26.102,0.005063,-0.075848,-0.174512,-17.451236,0.220145,-17.890000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,23.000000,0.000000,0.200000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.157,26.211,0.005063,-0.371841,-0.273177,-37.184082,0.220145,-17.890000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,23.000000,0.000000,0.200000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.267,26.321,0.048212,-0.075848,-0.174512,-37.184082,0.220145,-17.250000,-18.000000,9.000000,3.000000,-37.000000,-36.000000,219.000000,1.000000,2.200000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.378,26.432,0.048212,-0.075848,-0.174512,-27.317659,0.220145,-17.250000,-18.000000,9.000000,3.000000,-37.000000,-36.000000,219.000000,1.000000,2.200000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.488,26.542,0.073374,0.022816,-0.174512,-27.317659,0.121480,-14.640000,-17.250000,24.000000,7.000000,-32.000000,-29.000000,604.000000,2.000000,6.000000,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.597,26.651,0.132967,-0.273177,-0.371841,-37.184082,0.220145,-14.640000,-17.250000,24.000000,7.000000,-32.000000,-29.000000,604.000000,2.000000,6.000000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.704,26.758,0.141525,-0.075848,-0.174512,-27.317659,0.121480,-8.010000,6.750000,47.000000,14.000000,-24.000000,-18.000000,1165.000000,3.000000,11.700000,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.813,26.867,0.256468,-0.075848,-0.174512,-27.317659,0.220145,-8.010000,6.750000,47.000000,14.000000,-24.000000,-18.000000,1165.000000,3.000000,11.700000,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:06.926,26.980,0.228262,-0.075848,-0.174512,-47.050506,0.121480,4.790000,81.750000,75.000000,23.000000,-14.000000,-4.000000,1879.000000,6.000000,18.799999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.034,27.088,0.503030,-0.075848,-0.174512,-27.317659,0.220145,15.390000,150.750000,92.000000,27.000000,-8.000000,3.000000,2285.000000,7.000000,22.900000,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.141,27.195,0.503030,-0.075848,-0.174512,-27.317659,0.220145,15.390000,150.750000,92.000000,27.000000,-8.000000,3.000000,2285.000000,7.000000,22.900000,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.250,27.304,1.011580,-0.075848,-0.174512,-27.317659,0.318809,42.590000,362.000000,127.000000,38.000000,4.000000,20.000000,3173.000000,10.000000,31.700001,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.361,27.415,0.385457,-0.075848,-0.174512,-17.451236,0.121480,42.590000,362.000000,127.000000,38.000000,4.000000,20.000000,3173.000000,10.000000,31.700001,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.475,27.529,0.910078,-0.075848,-0.174512,-7.584813,0.220145,81.750000,684.000000,166.000000,50.000000,18.000000,39.000000,4134.000000,12.000000,41.299999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.580,27.634,0.910078,-0.174512,-0.174512,-27.317659,0.220145,81.750000,684.000000,166.000000,50.000000,18.000000,39.000000,4134.000000,12.000000,41.299999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.691,27.745,1.635489,-0.273177,-0.174512,-27.317659,0.318809,158.640000,1137.750000,205.000000,62.000000,32.000000,57.000000,5130.000000,15.000000,51.299999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.797,27.851,1.129342,-0.075848,-0.174512,-37.184082,0.220145,158.640000,1137.750000,205.000000,62.000000,32.000000,57.000000,5130.000000,15.000000,51.299999,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:07.907,27.961,1.347285,-0.075848,-0.174512,-17.451236,0.220145,102.750000,1662.750000,245.000000,73.000000,46.000000,76.000000,6120.000000,18.000000,61.200001,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.018,28.072,1.347285,-0.075848,-0.174512,-27.317659,0.220145,102.750000,1662.750000,245.000000,73.000000,46.000000,76.000000,6120.000000,18.000000,61.200001,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.126,28.180,1.555542,0.022816,-0.075848,-17.451236,0.220145,59.190000,2285.750000,283.000000,85.000000,59.000000,-162.000000,7066.000000,21.000000,70.699997,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.235,28.289,2.252703,0.121480,0.022816,-7.584813,0.318809,59.190000,2285.750000,283.000000,85.000000,59.000000,-162.000000,7066.000000,21.000000,70.699997,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.346,28.400,1.745746,-0.075848,-0.075848,-27.317659,0.220145,29.360000,2952.000000,317.000000,95.000000,71.000000,-145.000000,7930.000000,24.000000,79.300003,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.454,28.508,4.092969,0.022816,-0.174512,-17.451236,0.516137,29.360000,2952.000000,317.000000,95.000000,71.000000,-145.000000,7930.000000,24.000000,79.300003,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.565,28.619,-3.093344,-0.075848,-0.174512,-17.451236,-0.371841,17.750000,3230.750000,333.000000,100.000000,76.000000,-138.000000,8319.000000,25.000000,83.199997,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.677,28.731,1.980421,-0.075848,-0.174512,-17.451236,0.220145,1.110000,3825.750000,360.000000,108.000000,86.000000,-125.000000,8996.000000,25.500000,90.000000,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.785,28.839,2.868004,0.417473,0.121480,2.281610,0.318809,1.110000,3825.750000,360.000000,108.000000,86.000000,-125.000000,8996.000000,25.500000,90.000000,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:08.892,28.946,3.032828,-0.075848,-0.174512,-37.184082,0.318809,-8.010000,4337.750000,381.000000,114.000000,-163.000000,-115.000000,9513.000000,25.500000,95.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.002,29.056,2.094235,-0.075848,-0.075848,-37.184082,0.220145,-8.010000,4337.750000,381.000000,114.000000,-163.000000,-115.000000,9513.000000,25.500000,95.099998,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.115,29.169,4.112527,0.022816,-0.075848,-17.451236,0.417473,-12.490000,4674.000000,394.000000,118.000000,-158.000000,-109.000000,9851.000000,25.500000,98.500000,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.219,29.273,3.140585,-0.075848,-0.075848,-27.317659,0.318809,-12.490000,4674.000000,394.000000,118.000000,-158.000000,-109.000000,9851.000000,25.500000,98.500000,10.000000,11.000000,12.000000,27.220000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.331,29.385,3.186494,-0.075848,-0.075848,-27.317659,0.318809,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9995.000000,25.500000,99.900002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.440,29.494,3.186494,-0.075848,-0.174512,-17.451236,0.318809,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9995.000000,25.500000,99.900002,10.000000,11.000000,12.000000,27.210000,27.590000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.550,29.604,3.168959,0.022816,-0.174512,-17.451236,0.318809,-13.410000,4742.750000,398.000000,119.000000,-157.000000,-107.000000,9940.000000,25.500000,99.400002,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.658,29.712,4.149682,0.022816,-0.075848,-7.584813,0.417473,-13.410000,4742.750000,398.000000,119.000000,-157.000000,-107.000000,9940.000000,25.500000,99.400002,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.767,29.821,4.149682,0.022816,-0.075848,-7.584813,0.417473,-13.410000,4742.750000,398.000000,119.000000,-157.000000,-107.000000,9940.000000,25.500000,99.400002,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.876,29.930,2.089392,-0.075848,-0.174512,-27.317659,0.220145,-7.360000,4337.750000,380.000000,114.000000,-163.000000,-116.000000,9491.000000,25.500000,94.900002,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:09.989,30.043,5.835081,0.022816,-0.174512,-27.317659,0.614801,-7.360000,4337.750000,380.000000,114.000000,-163.000000,-116.000000,9491.000000,25.500000,94.900002,10.000000,11.000000,12.000000,27.200000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:10.097,30.151,1.973596,-0.075848,-0.174512,-27.317659,0.220145,2.000000,3825.750000,359.000000,108.000000,86.000000,-126.000000,8965.000000,25.500000,89.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:10.204,30.258,1.089071,0.022816,-0.174512,-17.451236,0.121480,2.000000,3825.750000,359.000000,108.000000,86.000000,-126.000000,8965.000000,25.500000,89.599998,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:10.313,30.367,2.639737,-0.075848,-0.174512,-17.451236,0.318809,18.960000,3230.750000,331.000000,99.000000,76.000000,-139.000000,8280.000000,25.000000,82.800003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:10.428,30.482,1.822797,-0.075848,-0.075848,-17.451236,0.220145,18.960000,3230.750000,331.000000,99.000000,76.000000,-139.000000,8280.000000,25.000000,82.800003,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:10.534,30.588,3.852965,-0.075848,-0.273177,-27.317659,0.516137,44.160000,2582.750000,299.000000,90.000000,65.000000,-154.000000,7465.000000,22.000000,74.699997,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
20:28:10.642,30.696,1.643379,-0.075848,-0.174512,-17.451236,0.220145,44.160000,2582.750000,299.000000,90.000000,65.000000,-154.000000,7465.000000,22.000000,74.699997,10.000000,11.000000,12.000000,27.210000,27.580000,27.920000,20.000000,21.000000,22.000000,23.000000
