ReadableTime,RelativeTime(s),SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
17:57:49.432,10.963,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:49.541,11.072,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:49.651,11.182,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:49.761,11.292,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:49.873,11.404,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:49.978,11.509,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.090,11.621,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.201,11.732,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.311,11.842,26.810000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.419,11.950,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.527,12.058,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.636,12.167,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.749,12.280,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.855,12.386,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:50.965,12.496,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.074,12.605,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.182,12.713,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.292,12.823,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.400,12.931,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.512,13.043,26.810000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.621,13.152,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.728,13.259,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.839,13.370,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:51.951,13.482,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.057,13.588,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.169,13.700,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.275,13.806,26.820000,27.660000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.388,13.919,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.498,14.029,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.605,14.136,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.713,14.244,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.823,14.354,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:52.936,14.467,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.041,14.572,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.152,14.683,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.261,14.792,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.374,14.905,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.478,15.009,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.588,15.119,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.699,15.230,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.811,15.342,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:53.919,15.450,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.027,15.558,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.136,15.667,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.245,15.776,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.355,15.886,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.462,15.993,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.573,16.104,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.684,16.215,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.793,16.324,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:54.901,16.432,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.013,16.544,26.830000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.122,16.653,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.228,16.759,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.338,16.869,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.447,16.978,26.810000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.557,17.088,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.667,17.198,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.775,17.306,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.888,17.419,26.820000,27.670000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:55.996,17.527,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.103,17.634,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.212,17.743,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.326,17.857,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.435,17.966,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.545,18.076,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.653,18.184,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.763,18.294,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.875,18.406,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:56.980,18.511,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.088,18.619,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.198,18.729,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.308,18.839,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.419,18.950,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.526,19.057,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.637,19.168,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.748,19.279,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.853,19.384,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:57.965,19.496,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.074,19.605,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.185,19.716,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.292,19.823,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.403,19.934,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.515,20.046,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.624,20.155,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.729,20.260,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.838,20.369,26.800000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:58.948,20.479,26.800000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.058,20.589,26.800000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.167,20.698,26.800000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.275,20.806,26.800000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.386,20.917,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.494,21.025,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.603,21.134,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.714,21.245,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.822,21.353,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:57:59.932,21.463,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.040,21.571,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.150,21.681,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.263,21.794,26.810000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.371,21.902,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.480,22.011,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.588,22.119,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.702,22.233,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.809,22.340,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:00.920,22.451,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.025,22.556,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.136,22.667,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.248,22.779,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.355,22.886,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.465,22.996,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.574,23.105,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.682,23.213,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.790,23.321,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:01.901,23.432,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.012,23.543,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.122,23.653,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.228,23.759,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.338,23.869,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.448,23.979,26.830000,27.690000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.559,24.090,26.830000,27.690000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.670,24.201,26.830000,27.690000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.777,24.308,26.830000,27.690000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.888,24.419,26.830000,27.690000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:02.998,24.529,26.830000,27.690000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.105,24.636,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.215,24.746,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.328,24.859,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.433,24.964,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.541,25.072,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.650,25.181,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.761,25.292,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.875,25.406,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:03.978,25.509,26.820000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:04.090,25.621,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:04.199,25.730,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:04.308,25.839,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:04.418,25.949,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
17:58:04.527,26.058,26.830000,27.680000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
