ReadableTime,RelativeTime(s),engine_power,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,Force_1,Force_2,Torque,engine_force,Modbus_slave1_seg1,Modbus_slave1_seg2,Modbus_slave1_seg3,Modbus_slave2_seg1,Modbus_slave2_seg2,Modbus_slave2_seg3,Modbus_slave2_seg4,Temperature_Sensor_1,Temperature_Sensor_2,Temperature_Sensor_3
19:58:53.348,2.737,0.011055,-17.760000,-18.000000,4.000000,1.000000,-39.000000,-38.000000,91.000000,0.000000,0.900000,-0.075848,-0.174512,-37.184082,0.121480,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.650000
19:58:53.456,2.845,0.000000,-18.000000,-18.000000,0.000000,0.000000,-40.000000,-40.000000,0.000000,0.000000,0.000000,-0.075848,-0.273177,-37.184082,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.650000
19:58:53.564,2.953,0.000000,-18.000000,-18.000000,0.000000,0.000000,-40.000000,-40.000000,0.000000,0.000000,0.000000,-0.075848,-0.273177,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.650000
19:58:53.674,3.063,0.023996,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,109.000000,0.000000,1.100000,0.022816,-0.174512,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.650000
19:58:53.787,3.176,0.023996,-17.610000,-18.000000,5.000000,1.000000,-38.000000,-38.000000,109.000000,0.000000,1.100000,-0.075848,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.640000
19:58:53.892,3.281,0.145708,-17.250000,-18.000000,10.000000,3.000000,-37.000000,-35.000000,237.000000,1.000000,2.400000,-0.075848,-0.273177,-37.184082,0.614801,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.640000
19:58:54.000,3.389,0.075558,-17.250000,-18.000000,10.000000,3.000000,-37.000000,-35.000000,237.000000,1.000000,2.400000,0.220145,-0.075848,-27.317659,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.640000
19:58:54.111,3.500,0.264678,-14.250000,-17.250000,26.000000,8.000000,-31.000000,-28.000000,634.000000,2.000000,6.300000,-0.075848,-0.174512,-37.184082,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.070000,27.460000,27.650000
19:58:54.223,3.612,0.264678,-14.250000,-17.250000,26.000000,8.000000,-31.000000,-28.000000,634.000000,2.000000,6.300000,-0.075848,-0.273177,-37.184082,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.460000,27.650000
19:58:54.330,3.719,0.265274,-7.360000,12.000000,48.000000,14.000000,-23.000000,-17.000000,1205.000000,4.000000,12.100000,0.022816,-0.174512,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.460000,27.650000
19:58:54.439,3.828,0.265274,-7.360000,12.000000,48.000000,14.000000,-23.000000,-17.000000,1205.000000,4.000000,12.100000,-0.075848,-0.174512,-27.317659,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.460000,27.650000
19:58:54.547,3.936,0.424439,5.760000,92.000000,77.000000,23.000000,-13.000000,-3.000000,1928.000000,6.000000,19.299999,-0.174512,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:54.659,4.048,0.234214,5.760000,92.000000,77.000000,23.000000,-13.000000,-3.000000,1928.000000,6.000000,19.299999,-0.174512,-0.174512,-27.317659,0.121480,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:54.770,4.159,1.157235,29.360000,254.000000,111.000000,33.000000,-1.000000,13.000000,2772.000000,8.000000,27.700001,-0.075848,-0.174512,-27.317659,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:54.876,4.265,0.610241,29.360000,254.000000,111.000000,33.000000,-1.000000,13.000000,2772.000000,8.000000,27.700001,-0.273177,-0.273177,-37.184082,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:54.985,4.374,0.815856,62.750000,534.000000,148.000000,44.000000,12.000000,30.000000,3706.000000,11.000000,37.099998,-0.075848,-0.174512,-17.451236,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:55.095,4.484,1.958366,109.440000,912.000000,188.000000,56.000000,26.000000,49.000000,4691.000000,14.000000,46.900002,-0.075848,-0.174512,-27.317659,0.417473,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:55.206,4.595,1.032698,109.440000,912.000000,188.000000,56.000000,26.000000,49.000000,4691.000000,14.000000,46.900002,-0.075848,-0.174512,-17.451236,0.220145,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:55.313,4.702,1.654936,155.990000,1172.000000,208.000000,62.000000,33.000000,59.000000,5191.000000,16.000000,51.900002,-0.075848,-0.273177,-37.184082,0.318809,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
19:58:55.423,4.812,0.118438,155.990000,1172.000000,208.000000,62.000000,33.000000,59.000000,5191.000000,16.000000,51.900002,-0.075848,-0.273177,-47.050506,0.022816,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000,27.060000,27.470000,27.650000
