ReadableTime,RelativeTime(s),SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
18:19:44.764,2.038,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:44.869,2.143,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:44.980,2.254,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.092,2.366,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.203,2.477,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.308,2.582,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.416,2.690,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.526,2.800,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.635,2.909,27.200000,28.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.745,3.019,27.200000,28.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.858,3.132,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:45.969,3.243,27.200000,28.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.072,3.346,27.200000,28.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.184,3.458,27.200000,28.110000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.295,3.569,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.404,3.678,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.510,3.784,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.619,3.893,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.732,4.006,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.837,4.111,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:46.952,4.226,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.056,4.330,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.166,4.440,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.275,4.549,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.390,4.664,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.496,4.770,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.607,4.881,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.718,4.992,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.824,5.098,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:47.935,5.209,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.043,5.317,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.154,5.428,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.263,5.537,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.369,5.643,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.478,5.752,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.590,5.864,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.701,5.975,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.806,6.080,27.210000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:48.916,6.190,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
18:19:49.027,6.301,27.200000,28.120000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
