ReadableTime,RelativeTime(s),Dev1_Strain_Gauge_1,Dev1_Strain_Gauge_2,Dev1_Temperature_TC1,Dev1_Vibration_X,Dev1_Vibration_Y,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
23:27:45.421,17.241,0.611825,-9.100018,0.001141,-0.013659,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.533,17.353,2.067245,-9.100041,-0.003792,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.645,17.465,1.581132,-9.100018,0.001141,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.751,17.571,2.067245,-9.100018,0.001141,-0.008726,-0.008726,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.859,17.679,1.581132,-9.100018,0.001141,-0.003792,-0.008726,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:45.968,17.788,1.581132,-9.100018,0.001141,-0.008726,-0.008726,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.079,17.899,1.581132,-9.099995,0.006074,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.188,18.008,1.581132,-9.100018,0.001141,-0.008726,-0.008726,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.298,18.118,2.067245,-9.100018,0.001141,-0.008726,-0.013659,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.411,18.231,-1.794406,-9.100018,0.001141,-0.013659,-0.008726,25.980000,25.800000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.520,18.340,1.581132,-9.099995,0.006074,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.625,18.445,1.581132,-9.100018,0.001141,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.734,18.554,1.095992,-9.100018,0.001141,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.844,18.664,4.021434,-9.100018,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:46.955,18.775,1.581132,-9.100018,0.001141,-0.008726,-0.008726,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.061,18.881,1.581132,-9.099995,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.173,18.993,1.095992,-9.100018,0.001141,-0.008726,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.286,19.106,0.611825,-9.100041,-0.003792,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.395,19.215,2.067245,-9.100041,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.500,19.320,1.095992,-9.100041,-0.003792,-0.013659,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.609,19.429,1.581132,-9.100018,0.006074,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.721,19.541,2.067245,-9.099995,0.001141,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.828,19.648,1.581132,-9.100018,-0.003792,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:47.937,19.757,2.067245,-9.100018,0.001141,-0.013659,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.049,19.869,0.128632,-9.100018,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.156,19.976,1.581132,-9.100018,0.001141,-0.008726,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.268,20.088,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.377,20.197,1.581132,-9.099995,0.006074,-0.013659,-0.028458,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.486,20.306,1.581132,-9.100018,0.001141,-0.013659,-0.023525,25.990000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.594,20.414,1.581132,-9.100018,-0.003792,-0.018592,-0.018592,25.990000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.703,20.523,1.095992,-9.100018,0.001141,-0.013659,-0.023525,25.990000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.811,20.631,1.581132,-9.100018,-0.003792,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:48.921,20.741,1.581132,-9.100041,-0.003792,-0.013659,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.035,20.855,1.581132,-9.099971,0.001141,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.140,20.960,1.581132,-9.100041,0.001141,-0.018592,-0.033392,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.251,21.071,1.581132,-9.100041,-0.003792,-0.018592,-0.033392,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.361,21.181,5.004369,-9.100041,-0.003792,-0.023525,-0.028458,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.468,21.288,2.067245,-9.100041,-0.003792,-0.018592,-0.033392,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.584,21.404,1.581132,-9.100018,-0.003792,-0.018592,-0.028458,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.688,21.508,2.067245,-9.100064,-0.003792,-0.018592,-0.028458,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.798,21.618,1.095992,-9.100018,-0.003792,-0.018592,-0.028458,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:49.909,21.729,1.581132,-9.100041,-0.003792,-0.013659,-0.018592,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.015,21.835,1.581132,-9.100041,-0.003792,-0.018592,-0.023525,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.124,21.944,1.581132,-9.100018,-0.003792,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.234,22.054,1.581132,-9.100018,0.001141,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.347,22.167,1.581132,-9.100041,-0.003792,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.456,22.276,2.067245,-9.100041,0.001141,-0.018592,-0.028458,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.564,22.384,1.581132,-9.100041,-0.003792,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.673,22.493,2.067245,-9.100087,-0.003792,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.786,22.606,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:50.896,22.716,1.581132,-9.100018,-0.003792,-0.018592,-0.023525,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.001,22.821,2.067245,-9.100041,0.001141,-0.013659,-0.018592,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.111,22.931,2.554332,-9.099995,0.001141,-0.008726,-0.013659,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.219,23.039,-2.272732,-9.100180,-0.033392,-0.048191,-0.062991,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.329,23.149,-1.315107,-9.100157,-0.023525,-0.038325,-0.043258,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.438,23.258,-1.794406,-9.100180,-0.033392,-0.048191,-0.048191,25.990000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.547,23.367,-0.353588,-9.100087,-0.013659,-0.038325,-0.038325,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.656,23.476,-0.353588,-9.100134,-0.023525,-0.038325,-0.043258,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.768,23.588,-1.315107,-9.100087,-0.013659,-0.033392,-0.038325,25.980000,25.810000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.877,23.697,-0.353588,-9.100134,-0.023525,-0.038325,-0.038325,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:51.984,23.804,-0.834834,-9.100111,-0.018592,-0.033392,-0.038325,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.095,23.915,-0.834834,-9.100134,-0.028458,-0.043258,-0.043258,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.203,24.023,-0.834834,-9.100157,-0.028458,-0.043258,-0.048191,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.311,24.131,-0.834834,-9.100134,-0.023525,-0.043258,-0.043258,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.424,24.244,-0.834834,-9.100157,-0.028458,-0.048191,-0.043258,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.531,24.351,-0.353588,-9.100134,-0.023525,-0.038325,-0.043258,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.643,24.463,-0.353588,-9.100111,-0.018592,-0.038325,-0.043258,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.749,24.569,0.128632,-9.100111,-0.018592,-0.028458,-0.033392,25.970000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.858,24.678,2.067245,-9.100018,0.001141,-0.013659,-0.018592,25.970000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:52.972,24.792,1.581132,-9.100064,-0.003792,-0.013659,-0.013659,25.970000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.079,24.899,3.042392,-9.100041,0.001141,-0.013659,-0.013659,25.970000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.189,25.009,1.581132,-9.100018,0.006074,-0.013659,-0.013659,25.970000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.296,25.116,1.581132,-9.100018,0.006074,-0.008726,0.001141,25.980000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.407,25.227,1.581132,-9.100018,0.001141,-0.013659,-0.008726,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.518,25.338,2.067245,-9.099925,0.020874,0.001141,-0.008726,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.625,25.445,1.581132,-9.100064,0.001141,-0.008726,-0.003792,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.735,25.555,1.581132,-9.099995,0.006074,-0.008726,-0.008726,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.846,25.666,3.042392,-9.100018,0.001141,-0.008726,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:53.955,25.775,2.067245,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.065,25.885,2.067245,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.173,25.993,3.042392,-9.100018,0.001141,-0.008726,-0.008726,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.285,26.105,2.067245,-9.100087,-0.008726,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.390,26.210,0.611825,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.500,26.320,3.042392,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.609,26.429,1.581132,-9.100041,-0.003792,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.718,26.538,1.581132,-9.100018,0.006074,-0.008726,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.828,26.648,1.581132,-9.100041,-0.003792,-0.018592,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:54.937,26.757,2.067245,-9.099995,0.006074,-0.008726,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.047,26.867,1.581132,-9.100041,-0.008726,-0.018592,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.158,26.978,1.581132,-9.100018,0.006074,-0.008726,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.270,27.090,1.095992,-9.100041,-0.003792,-0.013659,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.375,27.195,1.581132,-9.100041,-0.008726,-0.023525,-0.028458,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.483,27.303,0.611825,-9.100041,0.001141,-0.018592,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.596,27.416,1.095992,-9.100018,0.001141,-0.013659,-0.023525,25.990000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.702,27.522,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.990000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.812,27.632,3.042392,-9.100018,0.001141,-0.018592,-0.018592,25.990000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:55.921,27.741,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.032,27.852,0.611825,-9.099925,0.011007,-0.013659,-0.023525,26.000000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.140,27.960,1.581132,-9.100018,-0.003792,-0.018592,-0.023525,25.990000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.252,28.072,1.581132,-9.100041,-0.003792,-0.013659,-0.018592,25.990000,25.820000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.359,28.179,1.581132,-9.099971,0.006074,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.472,28.292,1.581132,-9.099995,0.001141,-0.013659,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.583,28.403,1.581132,-9.100018,0.001141,-0.018592,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.688,28.508,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.797,28.617,1.581132,-9.100018,-0.003792,-0.018592,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:56.908,28.728,1.581132,-9.100041,-0.003792,-0.013659,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.015,28.835,0.611825,-9.100041,-0.003792,-0.018592,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.126,28.946,2.067245,-9.100087,-0.008726,-0.018592,-0.028458,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.234,29.054,1.581132,-9.100041,-0.003792,-0.023525,-0.038325,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.343,29.163,1.581132,-9.100041,-0.008726,-0.023525,-0.033392,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.453,29.273,1.581132,-9.100041,-0.003792,-0.018592,-0.028458,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.561,29.381,1.581132,-9.100041,-0.003792,-0.023525,-0.023525,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.673,29.493,-0.834834,-9.100041,-0.003792,-0.018592,-0.023525,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.782,29.602,1.581132,-9.100041,-0.003792,-0.018592,-0.028458,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:57.889,29.709,0.611825,-9.100041,-0.003792,-0.018592,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.001,29.821,3.042392,-9.100041,-0.003792,-0.018592,-0.023525,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.111,29.931,1.581132,-9.100041,0.001141,-0.018592,-0.028458,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.221,30.041,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.327,30.147,1.581132,-9.100018,-0.003792,-0.013659,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.438,30.258,3.531426,-9.100018,0.001141,-0.018592,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.548,30.368,3.042392,-9.100064,-0.003792,-0.018592,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.657,30.477,4.021434,-9.099995,0.001141,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.767,30.587,0.611825,-9.100018,-0.003792,-0.018592,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.877,30.697,1.581132,-9.100041,0.001141,-0.013659,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:58.985,30.805,1.581132,-9.100018,0.001141,-0.018592,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.096,30.916,2.554332,-9.100018,-0.003792,-0.013659,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.202,31.022,2.067245,-9.100018,-0.003792,-0.013659,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.311,31.131,2.067245,-9.100041,-0.003792,-0.013659,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.422,31.242,2.554332,-9.100018,0.001141,-0.008726,-0.013659,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.534,31.354,2.067245,-9.100041,-0.003792,-0.013659,-0.018592,25.980000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.643,31.463,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.750,31.570,0.611825,-9.100018,0.001141,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.859,31.679,1.581132,-9.100018,0.001141,-0.018592,-0.028458,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:27:59.971,31.791,2.067245,-9.100018,-0.003792,-0.018592,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.083,31.903,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.187,32.007,2.067245,-9.100018,0.001141,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.298,32.118,1.581132,-9.100018,0.001141,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.411,32.231,1.581132,-9.100018,-0.003792,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.519,32.339,1.581132,-9.099948,0.011007,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.627,32.447,2.067245,-9.100018,0.001141,-0.013659,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.735,32.555,2.554332,-9.100041,0.001141,-0.018592,-0.018592,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.846,32.666,1.581132,-9.100041,-0.003792,-0.018592,-0.023525,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:00.952,32.772,2.067245,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.061,32.881,1.581132,-9.100018,0.001141,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.171,32.991,1.095992,-9.100018,-0.003792,-0.013659,-0.013659,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.285,33.105,-1.794406,-9.100134,-0.018592,-0.033392,-0.033392,25.990000,25.830000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.389,33.209,-0.834834,-9.100111,-0.018592,-0.033392,-0.033392,26.000000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.502,33.322,-0.353588,-9.100064,-0.013659,-0.028458,-0.028458,26.000000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.610,33.430,0.128632,-9.100087,-0.013659,-0.028458,-0.023525,26.000000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.718,33.538,-0.834834,-9.100087,-0.013659,-0.028458,-0.028458,26.000000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.828,33.648,-0.834834,-9.100134,-0.013659,-0.028458,-0.023525,26.000000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:01.938,33.758,0.611825,-9.100087,-0.013659,-0.023525,-0.023525,26.000000,25.850000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:02.048,33.868,0.128632,-9.100087,-0.008726,-0.023525,-0.028458,25.990000,25.850000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:02.159,33.979,0.128632,-9.100111,-0.013659,-0.033392,-0.028458,26.000000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:02.270,34.090,-0.353588,-9.100111,-0.018592,-0.028458,-0.028458,25.990000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:02.374,34.194,-0.353588,-9.100111,-0.018592,-0.028458,-0.028458,26.000000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:02.484,34.304,-0.353588,-9.100134,-0.023525,-0.038325,-0.038325,25.990000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:02.597,34.417,-0.353588,-9.100111,-0.013659,-0.028458,-0.028458,25.990000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
23:28:02.706,34.526,0.128632,-9.100134,-0.028458,-0.038325,-0.043258,25.990000,25.840000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
